codigo_viagem,cnpj,numero_equipamento_fiscal,numero_bilhete,data_emissao_bilhete,hora_emissao_bilhete,categoria_transporte,nu_linha,origem_destino_linha,ponto_origem_viagem,ponto_destino_viagem,tipo_servico,data_viagem,hora_viagem,tipo_viagem,numero_poltrona,plataforma_embarque,tipo_gratitude,valor_tarifa,valor_percentual_desconto,valor_aliquota_icms,valor_pedagio,valor_taxa_embarque,valor_total,origem_emissao,in_passagem_cancelada
2493695,61084018000103,35191261084018000103,6049862,24-12-2019,11:44:00,Interestadual,8006231,SAO PAULO(SP) - CURITIBA(PR),SAO PAULO/SP        ,CURITIBA/PR        ,Convencional com sanitário,18-01-2020,14:00:00,Regular,10,08,Tarifa Normal - sem desconto,109.87,0.0,12.0,2.86,7.26,119.99,Não Se Aplica,NÃO
2460641,23542573000142,33200133337007000152,100430607,05-01-2020,21:37:00,Interestadual,6027061,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,BELO HORIZONTE/MG        ,Executivo,05-01-2020,22:00:00,Regular,6,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",146.87,6.0,20.0,5.99,6.14,159.0,Não Se Aplica,NÃO
2483418,23542573000142,33200133337007000152,100436156,06-01-2020,22:03:00,Interestadual,6027041,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,BELO HORIZONTE/MG        ,Leito com ar condicionado,16-01-2020,14:30:00,Regular,51,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",142.87,48.0,20.0,5.99,6.14,155.0,Não Se Aplica,NÃO
2438287,61084018000103,35200161084018000103,6354744,02-01-2020,16:26:00,Interestadual,8020751,CAMPINAS(SP) - BELO HORIZONTE(MG),CAMPINAS/SP        ,BELO HORIZONTE/MG        ,Leito com ar condicionado,05-01-2020,20:59:00,Regular,7,32,Tarifa Normal - sem desconto,219.34,0.0,12.0,4.66,5.99,229.99,Não Se Aplica,NÃO
2510747,23542573000142,33200133337007000152,100581457,23-01-2020,21:40:00,Interestadual,6027061,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,BELO HORIZONTE/MG        ,Executivo,23-01-2020,22:30:00,Regular,27,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",76.87,47.0,20.0,5.99,6.14,89.0,Não Se Aplica,NÃO
2437389,61084018000103,35191161084018000103,5227259,28-11-2019,23:09:00,Interestadual,8006351,SAO PAULO(SP) - JUIZ DE FORA(MG),SAO PAULO/SP        ,TRES RIOS/RJ        ,Leito com ar condicionado,03-01-2020,23:40:00,Regular,6,42,Tarifa Normal - sem desconto,184.69,0.0,12.0,8.04,7.26,199.99,Não Se Aplica,NÃO
2433997,60765633000112,33200160765633000201,162016,02-01-2020,19:57:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,02-01-2020,21:00:00,Regular,4,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,6.63,6.14,114.89,Não Se Aplica,NÃO
2492174,60765633000112,33200160765633000201,177520,18-01-2020,04:01:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,18-01-2020,06:00:00,Regular,47,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,7.26,6.14,113.99,Não Se Aplica,NÃO
2492172,60765633000112,33200160765633000201,177520,18-01-2020,04:01:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,18-01-2020,06:00:00,Regular,47,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,7.26,6.14,113.99,Não Se Aplica,NÃO
2433685,60765633000112,33191260765633000201,156532,28-12-2019,17:40:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,01-01-2020,12:14:00,Regular,34,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,6.63,6.14,119.53,Não Se Aplica,NÃO
2434390,60765633000112,35200160765633000112,200773,03-01-2020,14:42:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Semileito,05-01-2020,00:05:00,Regular,27,03,Tarifa Normal - sem desconto,161.79,0.0,12.0,6.88,6.39,123.51,Não Se Aplica,NÃO
2519772,60765633000112,35200160765633000112,212683,19-01-2020,13:15:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Semileito,19-01-2020,14:00:00,Regular,4,05,Tarifa Normal - sem desconto,161.79,0.0,12.0,7.26,6.39,108.99,Não Se Aplica,NÃO
2467639,60765633000112,35200160765633000112,205912,10-01-2020,13:02:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Semileito,10-01-2020,14:00:00,Regular,20,05,Tarifa Normal - sem desconto,161.79,0.0,12.0,7.26,6.39,128.89,Não Se Aplica,NÃO
2433688,60765633000112,33191260765633000201,155743,27-12-2019,22:45:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Semileito,01-01-2020,14:00:00,Regular,12,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,6.88,6.14,174.51,Não Se Aplica,NÃO
2434475,60765633000112,33191260765633000201,152353,23-12-2019,22:49:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Semileito,05-01-2020,23:25:00,Regular,27,N/I,Tarifa Normal - sem desconto,177.64,0.0,20.0,6.63,0.0,98.65,Não Se Aplica,NÃO
2519857,60765633000112,33200160765633000201,174700,14-01-2020,18:15:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,20-01-2020,12:00:00,Regular,11,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,7.26,6.14,127.8,Não Se Aplica,NÃO
2434436,60765633000112,33191160765633000201,127645,24-11-2019,16:40:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Semileito,05-01-2020,16:00:00,Regular,31,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,7.26,6.14,139.9,Não Se Aplica,NÃO
2492162,60765633000112,33200160765633000201,177140,17-01-2020,20:48:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,18-01-2020,00:40:00,Regular,7,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,7.26,6.14,119.01,Não Se Aplica,NÃO
2433948,60765633000112,33191260765633000201,155490,27-12-2019,18:51:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,02-01-2020,06:00:00,Regular,48,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,6.88,6.14,119.51,Não Se Aplica,NÃO
2519858,60765633000112,33200160765633000201,174700,14-01-2020,18:15:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Semileito,20-01-2020,12:00:00,Regular,11,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,7.26,6.14,127.8,Não Se Aplica,NÃO
2429085,5233521000102,41191005233521001427,113127,20-12-2019,09:57:00,Interestadual,9020000,MARINGA(PR) - SAO PAULO(SP),MARINGA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,03-01-2020,21:45:00,Regular,3,N/I,Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94,0.0,0.0,12.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2433669,60765633000112,33191260765633000201,159093,31-12-2019,14:33:00,Interestadual,8002861,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Executivo,01-01-2020,06:00:00,Regular,40,58 A 60,Tarifa Normal - sem desconto,161.08,0.0,20.0,6.88,6.14,119.51,Não Se Aplica,NÃO
2519785,60765633000112,33200160765633000201,178529,19-01-2020,16:26:00,Interestadual,8002831,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Semileito,19-01-2020,18:00:00,Regular,19,58 A 60,Tarifa Normal - sem desconto,177.97,0.0,20.0,7.26,6.14,119.01,Não Se Aplica,NÃO
2485301,27486182000109,32200127486182000109,3005761,14-01-2020,08:04:00,Interestadual,17006800,NOVA VENECIA(ES) - NANUQUE(MG),BOA ESPERANCA/ES        ,PINHEIROS/ES        ,Convencional com sanitário,14-01-2020,07:30:00,Regular,33,N/I,Tarifa Normal - sem desconto,4.4,0.0,12.0,0.0,0.0,4.53,Não Se Aplica,NÃO
2451078,95592077000104,17200195592077000457,13814,02-01-2020,19:27:24,Interestadual,10004331,SANTA MARIA(RS) - PALMAS(TO),PALMAS/TO        ,APARECIDA DE GOIANIA/GO        ,Convencional com sanitário,03-01-2020,18:45:00,Regular,37,N/I,Tarifa Normal - sem desconto,107.08,0.0,17.0,0.42,2.5,120.0,Não Se Aplica,NÃO
2448628,27486182000109,29200127486182013863,812090,01-01-2020,19:01:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),TEIXEIRA DE FREITAS/BA        ,VITORIA/ES        ,Executivo,02-01-2020,22:50:00,Regular,16,00,Tarifa Normal - sem desconto,130.27,0.0,18.0,1.15,6.0,169.0,Não Se Aplica,NÃO
2448236,27486182000109,32191227486182000109,2785417,29-12-2019,17:35:00,Interestadual,17006200,SAO MATEUS(ES) - NANUQUE(MG),SAO MATEUS/ES        ,NANUQUE/MG        ,Convencional com sanitário,02-01-2020,05:30:00,Regular,1,N/I,"Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03",34.73,50.0,12.0,0.0,0.0,17.36,Não Se Aplica,NÃO
2513759,27486182000109,29200127486182013863,880617,15-01-2020,19:29:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),TEIXEIRA DE FREITAS/BA        ,VITORIA/ES        ,Executivo,25-01-2020,12:00:00,Regular,21,00,Tarifa Normal - sem desconto,130.27,0.0,18.0,1.15,6.0,137.42,Não Se Aplica,NÃO
2448204,27486182000109,29200127486182013863,812337,01-01-2020,20:32:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),TEIXEIRA DE FREITAS/BA        ,VITORIA/ES        ,Executivo,01-01-2020,22:00:00,Regular,27,00,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",130.27,100.0,18.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2449871,27486182000109,29200127486182013863,813920,02-01-2020,09:27:00,Interestadual,5003861,PRADO(BA) - VITORIA(ES),PRADO/BA        ,VITORIA/ES        ,Executivo,05-01-2020,21:30:00,Regular,6,00,Tarifa Normal - sem desconto,151.75,0.0,18.0,1.73,0.0,199.0,Não Se Aplica,NÃO
2467302,59965038000141,50200159965038002357,97649,03-01-2020,13:31:37,Interestadual,11000361,CUIABA(MT) - SAO JOSE DO RIO PRETO(SP),APARECIDA DO TABOADO/MS        ,CUIABA/MT        ,Convencional com sanitário,10-01-2020,15:00:00,Regular,2,N/I,Tarifa Normal - sem desconto,286.6,0.0,17.0,4.9,2.41,293.91,Não Se Aplica,NÃO
2513703,27486182000109,32200127486182000109,3145400,24-01-2020,18:32:00,Interestadual,5003861,PRADO(BA) - VITORIA(ES),LINHARES/ES        ,PRADO/BA        ,Executivo,24-01-2020,23:30:00,Regular,20,22,Tarifa Normal - sem desconto,101.34,0.0,12.0,0.84,0.0,102.18,Não Se Aplica,NÃO
2448121,27486182000109,32200127486182000109,2822902,01-01-2020,09:36:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),VITORIA/ES        ,TEIXEIRA DE FREITAS/BA        ,Executivo,01-01-2020,14:10:00,Regular,4,26,Tarifa Normal - sem desconto,116.18,0.0,12.0,1.15,0.0,165.84,Não Se Aplica,NÃO
2513415,27486182000109,32200127486182000109,3089481,20-01-2020,12:58:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),VITORIA/ES        ,ANDRE DA ROCHA/RS        ,Executivo,23-01-2020,14:10:00,Regular,3,23,Tarifa Normal - sem desconto,107.65,0.0,12.0,1.15,0.0,108.8,Não Se Aplica,NÃO
2513183,27486182000109,32200127486182000109,3111290,22-01-2020,08:30:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),LINHARES/ES        ,TEIXEIRA DE FREITAS/BA        ,Executivo,22-01-2020,07:00:00,Regular,27,22,Tarifa Normal - sem desconto,77.2,0.0,12.0,0.56,0.0,85.48,Não Se Aplica,NÃO
2449473,27486182000109,32200127486182000109,2870045,04-01-2020,10:59:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),VITORIA/ES        ,TEIXEIRA DE FREITAS/BA        ,Executivo,04-01-2020,23:40:00,Regular,3,21,Tarifa Normal - sem desconto,116.18,0.0,12.0,1.15,0.0,165.84,Não Se Aplica,NÃO
2449087,27486182000109,32200127486182000109,2822697,01-01-2020,09:16:00,Interestadual,5002861,TEIXEIRA DE FREITAS(BA) - VITORIA(ES),VITORIA/ES        ,ANDRE DA ROCHA/RS        ,Executivo,03-01-2020,23:20:00,Regular,44,27,Tarifa Normal - sem desconto,107.65,0.0,12.0,1.15,3.17,156.91,Não Se Aplica,NÃO
2502214,4080646000187,33200104080646000934,158079,20-01-2020,22:34:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,21-01-2020,00:25:00,Regular,39,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2475493,4080646000187,33200104080646000934,155310,17-01-2020,13:41:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,17-01-2020,14:30:00,Regular,30,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2454628,4080646000187,33200104080646000934,145249,06-01-2020,13:00:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,06-01-2020,14:30:00,Regular,15,61/62/63,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",112.6,100.0,20.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2502073,4080646000187,33200104080646000934,155855,17-01-2020,23:40:00,Não Se Aplica,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Não Se Aplica,17-01-2020,23:59:00,Regular,43,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2502072,4080646000187,33200104080646000934,155855,17-01-2020,23:40:00,Não Se Aplica,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Não Se Aplica,17-01-2020,23:59:00,Regular,43,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2427781,4080646000187,33191004080646000934,83594,20-10-2019,16:24:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,04-01-2020,14:30:00,Regular,16,61/62/63,Tarifa Normal - sem desconto,112.6,0.0,20.0,7.25,6.14,125.99,Não Se Aplica,NÃO
2475304,4080646000187,33200104080646000934,152210,14-01-2020,00:54:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,14-01-2020,01:10:00,Regular,11,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2475530,4080646000187,33200104080646000934,155855,17-01-2020,23:40:00,Interestadual,8009731,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,17-01-2020,23:59:00,Regular,43,61/62/63,Tarifa Normal - sem desconto,114.51,0.0,20.0,7.25,6.14,127.9,Não Se Aplica,NÃO
2496105,78586674000107,41200178586674000107,2602026,18-01-2020,17:41:00,Interestadual,9039061,CAMBARA(PR) - OURINHOS(SP),CAMBARA/PR        ,OURINHOS/SP        ,Executivo,18-01-2020,18:45:00,Regular,5,N/I,Tarifa Normal - sem desconto,6.4,0.0,12.0,0.0,1.0,7.4,Não Se Aplica,NÃO
2475290,4080646000187,33200104080646000934,140807,02-01-2020,20:37:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,13-01-2020,23:20:00,Regular,11,61-63,Tarifa Normal - sem desconto,105.47,0.0,20.0,6.38,6.14,29.0,Não Se Aplica,NÃO
2475257,4080646000187,33200104080646000934,151222,13-01-2020,06:15:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,13-01-2020,06:30:00,Regular,49,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2454766,4080646000187,33191204080646000934,134964,27-12-2019,21:11:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,08-01-2020,23:20:00,Regular,13,61-63,Tarifa Normal - sem desconto,105.47,0.0,20.0,6.38,6.14,29.0,Não Se Aplica,NÃO
2427702,4080646000187,33200104080646000934,141491,03-01-2020,11:32:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,03-01-2020,12:30:00,Regular,49,61/62/63,Tarifa Normal - sem desconto,106.6,0.0,20.0,7.25,6.14,114.99,Não Se Aplica,NÃO
2475367,4080646000187,33200104080646000934,153243,15-01-2020,11:43:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,15-01-2020,12:30:00,Regular,13,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2427704,4080646000187,33200104080646000934,141491,03-01-2020,11:32:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,03-01-2020,12:30:00,Regular,49,61/62/63,Tarifa Normal - sem desconto,106.6,0.0,20.0,7.25,6.14,114.99,Não Se Aplica,NÃO
2475365,4080646000187,33200104080646000934,153243,15-01-2020,11:43:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,15-01-2020,12:30:00,Regular,13,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2427844,4080646000187,35200104080646000500,171934,05-01-2020,00:14:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,05-01-2020,19:50:00,Regular,7,12,Tarifa Normal - sem desconto,104.35,0.0,12.0,6.38,7.26,114.99,Não Se Aplica,NÃO
2502419,4080646000187,35200104080646000500,185869,24-01-2020,15:42:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,24-01-2020,16:30:00,Regular,13,08,Tarifa Normal - sem desconto,99.9,0.0,12.0,7.83,7.26,114.99,Não Se Aplica,NÃO
2454764,4080646000187,35200104080646000500,174823,08-01-2020,22:59:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,08-01-2020,23:15:00,Regular,26,24,Tarifa Normal - sem desconto,100.35,0.0,12.0,6.38,7.26,113.99,Não Se Aplica,NÃO
2502369,4080646000187,35200104080646000500,175951,10-01-2020,14:35:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,23-01-2020,23:15:00,Regular,10,24,Tarifa Normal - sem desconto,100.35,0.0,12.0,6.38,7.26,29.0,Não Se Aplica,NÃO
2475520,4080646000187,35200104080646000500,181531,17-01-2020,22:04:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,17-01-2020,23:00:00,Regular,26,12,Tarifa Normal - sem desconto,99.48,0.0,12.0,7.25,7.26,113.99,Não Se Aplica,NÃO
2475518,4080646000187,35200104080646000500,181531,17-01-2020,22:04:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,17-01-2020,23:00:00,Regular,26,12,Tarifa Normal - sem desconto,99.48,0.0,12.0,7.25,7.26,113.99,Não Se Aplica,NÃO
2502421,4080646000187,35200104080646000500,185869,24-01-2020,15:42:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,24-01-2020,16:30:00,Regular,13,08,Tarifa Normal - sem desconto,99.9,0.0,12.0,7.83,7.26,114.99,Não Se Aplica,NÃO
2502225,4080646000187,33200104080646000934,157630,20-01-2020,11:10:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,21-01-2020,06:30:00,Regular,54,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2475380,4080646000187,33191204080646000934,129056,20-12-2019,12:09:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,15-01-2020,18:35:00,Regular,35,61/62/63,Tarifa Normal - sem desconto,106.6,0.0,20.0,7.25,6.14,119.99,Não Se Aplica,NÃO
2502371,4080646000187,33200104080646000934,154547,16-01-2020,17:20:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,23-01-2020,23:20:00,Regular,29,61-63,Tarifa Normal - sem desconto,101.97,86.8,20.0,6.38,6.14,29.0,Não Se Aplica,NÃO
2475488,4080646000187,33200104080646000934,155188,17-01-2020,11:40:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,17-01-2020,12:30:00,Regular,41,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2427793,4080646000187,33191204080646000934,137524,30-12-2019,23:27:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,04-01-2020,18:35:00,Regular,19,61/62/63,Tarifa Normal - sem desconto,106.6,0.0,20.0,7.25,6.14,119.99,Não Se Aplica,NÃO
2475187,4080646000187,33200104080646000934,150144,12-01-2020,05:46:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,12-01-2020,06:30:00,Regular,9,61/62/63,Tarifa Normal - sem desconto,101.1,0.0,20.0,7.25,6.14,114.49,Não Se Aplica,NÃO
2475340,4080646000187,33200104080646000934,143103,04-01-2020,14:54:00,Interestadual,8009761,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,14-01-2020,23:20:00,Regular,13,61-63,Tarifa Normal - sem desconto,105.47,0.0,20.0,6.38,6.14,29.0,Não Se Aplica,NÃO
2453687,16624611000140,29191216624611010960,553905,28-12-2019,13:43:37,Interestadual,5008061,PRADO(BA) - BELO HORIZONTE(MG),ALCOBACA/BA        ,BELO HORIZONTE/MG        ,Executivo,04-01-2020,20:00:00,Regular,14,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",281.6,19.28,18.0,0.0,3.7,231.0,Presencial,NÃO
2453691,16624611000140,29191216624611010960,553905,28-12-2019,13:43:37,Interestadual,5008061,PRADO(BA) - BELO HORIZONTE(MG),ALCOBACA/BA        ,BELO HORIZONTE/MG        ,Executivo,04-01-2020,20:00:00,Regular,14,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",281.6,19.28,18.0,0.0,3.7,231.0,Presencial,NÃO
2479613,16624611000140,29191216624611010960,531303,19-12-2019,15:42:35,Interestadual,5008400,ILHEUS(BA) - SAO PAULO(SP),ILHEUS/BA        ,SAO PAULO/SP        ,Convencional com sanitário,16-01-2020,10:30:00,Regular,21,8,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",391.32,40.0,18.0,14.98,3.7,253.47,Presencial,NÃO
